Log file created at: 2023/08/21 15:46:36
Running on machine: gpm-AGV
Log line format: [IWEF]mmdd hh:mm:ss.uuuuuu threadid file:line] msg
I0821 15:46:36.396052  5174 battery_inner.cpp:303] [battery] Version:V.1.1.1
I0821 15:46:36.483827  5174 battery_inner.cpp:269] ID, Level(%), Voltage(mV), ChargeCurrent(mA), DischargeCurrent(mA), Temperature(C)
I0821 15:50:01.596319  5174 battery_inner.cpp:286] 0, 87, 267, 2870, 0, 27
I0821 15:50:01.596426  5174 battery_inner.cpp:286] 1, 87, 26813, 29210, 0, 28
I0821 15:50:01.596436  5174 battery_inner.cpp:286] 2, 87, 26793, 28380, 0, 26
I0821 15:50:02.596469  5174 battery_inner.cpp:286] 0, 87, 267, 2870, 0, 27
I0821 15:50:02.596575  5174 battery_inner.cpp:286] 1, 87, 26817, 29190, 0, 28
I0821 15:50:02.596603  5174 battery_inner.cpp:286] 2, 87, 26794, 28410, 0, 26
I0821 15:50:03.596551  5174 battery_inner.cpp:286] 0, 87, 267, 2880, 0, 27
I0821 15:50:03.596976  5174 battery_inner.cpp:286] 1, 87, 26818, 29240, 0, 28
I0821 15:50:03.597010  5174 battery_inner.cpp:286] 2, 87, 26795, 28420, 0, 26
I0821 15:50:04.596400  5174 battery_inner.cpp:286] 0, 87, 267, 2860, 0, 27
I0821 15:50:04.596479  5174 battery_inner.cpp:286] 1, 87, 26820, 29190, 0, 28
I0821 15:50:04.596489  5174 battery_inner.cpp:286] 2, 87, 26795, 28380, 0, 26
I0821 15:50:05.596534  5174 battery_inner.cpp:286] 0, 87, 267, 2880, 0, 27
I0821 15:50:05.596684  5174 battery_inner.cpp:286] 1, 87, 26819, 29210, 0, 28
I0821 15:50:05.596731  5174 battery_inner.cpp:286] 2, 87, 26798, 28430, 0, 26
I0821 15:50:06.596436  5174 battery_inner.cpp:286] 0, 87, 267, 2880, 0, 27
I0821 15:50:06.596565  5174 battery_inner.cpp:286] 1, 87, 26820, 29220, 0, 28
I0821 15:50:06.596577  5174 battery_inner.cpp:286] 2, 87, 26798, 28400, 0, 26
I0821 15:50:07.596609  5174 battery_inner.cpp:286] 0, 87, 267, 2880, 0, 27
I0821 15:50:07.596737  5174 battery_inner.cpp:286] 1, 87, 26821, 29200, 0, 28
I0821 15:50:07.596763  5174 battery_inner.cpp:286] 2, 87, 26798, 28400, 0, 26
I0821 15:50:08.596405  5174 battery_inner.cpp:286] 0, 87, 267, 2870, 0, 27
I0821 15:50:08.596535  5174 battery_inner.cpp:286] 1, 87, 26823, 29200, 0, 28
I0821 15:50:08.596551  5174 battery_inner.cpp:286] 2, 87, 26799, 28390, 0, 26
I0821 15:50:09.596587  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:09.596765  5174 battery_inner.cpp:286] 1, 87, 26823, 29230, 0, 28
I0821 15:50:09.596783  5174 battery_inner.cpp:286] 2, 87, 26800, 28400, 0, 26
I0821 15:50:10.596537  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:10.596870  5174 battery_inner.cpp:286] 1, 87, 26823, 29220, 0, 28
I0821 15:50:10.596900  5174 battery_inner.cpp:286] 2, 87, 26800, 28410, 0, 26
I0821 15:50:11.596417  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:11.596508  5174 battery_inner.cpp:286] 1, 87, 26824, 29210, 0, 28
I0821 15:50:11.596518  5174 battery_inner.cpp:286] 2, 87, 26802, 28410, 0, 26
I0821 15:50:12.596534  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:12.597981  5174 battery_inner.cpp:286] 1, 87, 26826, 29230, 0, 28
I0821 15:50:12.598026  5174 battery_inner.cpp:286] 2, 87, 26802, 28410, 0, 26
I0821 15:50:13.596477  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:13.596537  5174 battery_inner.cpp:286] 1, 87, 26826, 29210, 0, 28
I0821 15:50:13.596563  5174 battery_inner.cpp:286] 2, 87, 26803, 28390, 0, 26
I0821 15:50:14.596525  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:14.596590  5174 battery_inner.cpp:286] 1, 87, 26826, 29200, 0, 28
I0821 15:50:14.596599  5174 battery_inner.cpp:286] 2, 87, 26803, 28400, 0, 26
I0821 15:50:15.596395  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:15.596539  5174 battery_inner.cpp:286] 1, 87, 26828, 29220, 0, 28
I0821 15:50:15.596567  5174 battery_inner.cpp:286] 2, 87, 26804, 28410, 0, 26
I0821 15:50:16.596432  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:16.596527  5174 battery_inner.cpp:286] 1, 87, 26828, 29230, 0, 28
I0821 15:50:16.596540  5174 battery_inner.cpp:286] 2, 87, 26804, 28410, 0, 26
I0821 15:50:17.596491  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:17.596598  5174 battery_inner.cpp:286] 1, 87, 26828, 29210, 0, 28
I0821 15:50:17.596617  5174 battery_inner.cpp:286] 2, 87, 26806, 28410, 0, 26
I0821 15:50:18.596400  5174 battery_inner.cpp:286] 0, 87, 268, 2870, 0, 27
I0821 15:50:18.596513  5174 battery_inner.cpp:286] 1, 87, 26828, 29210, 0, 28
I0821 15:50:18.596521  5174 battery_inner.cpp:286] 2, 87, 26806, 28390, 0, 26
I0821 15:50:19.596390  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:19.596469  5174 battery_inner.cpp:286] 1, 87, 26830, 29240, 0, 28
I0821 15:50:19.596496  5174 battery_inner.cpp:286] 2, 87, 26807, 28430, 0, 26
I0821 15:50:20.596520  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:20.596829  5174 battery_inner.cpp:286] 1, 87, 26829, 29210, 0, 28
I0821 15:50:20.596846  5174 battery_inner.cpp:286] 2, 87, 26806, 28430, 0, 26
I0821 15:50:21.596467  5174 battery_inner.cpp:286] 0, 87, 268, 2870, 0, 27
I0821 15:50:21.596987  5174 battery_inner.cpp:286] 1, 87, 26830, 29220, 0, 28
I0821 15:50:21.597002  5174 battery_inner.cpp:286] 2, 87, 26808, 28410, 0, 26
I0821 15:50:22.596448  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:22.596598  5174 battery_inner.cpp:286] 1, 87, 26831, 29220, 0, 28
I0821 15:50:22.596625  5174 battery_inner.cpp:286] 2, 87, 26808, 28420, 0, 26
I0821 15:50:23.596576  5174 battery_inner.cpp:286] 0, 87, 268, 2870, 0, 27
I0821 15:50:23.596649  5174 battery_inner.cpp:286] 1, 87, 26831, 29230, 0, 28
I0821 15:50:23.596696  5174 battery_inner.cpp:286] 2, 87, 26808, 28380, 0, 26
I0821 15:50:24.596410  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:24.596540  5174 battery_inner.cpp:286] 1, 87, 26832, 29250, 0, 28
I0821 15:50:24.596554  5174 battery_inner.cpp:286] 2, 87, 26809, 28420, 0, 26
I0821 15:50:25.596458  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:25.596549  5174 battery_inner.cpp:286] 1, 87, 26832, 29210, 0, 28
I0821 15:50:25.596556  5174 battery_inner.cpp:286] 2, 87, 26809, 28420, 0, 26
I0821 15:50:26.596581  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:26.596644  5174 battery_inner.cpp:286] 1, 87, 26833, 29230, 0, 28
I0821 15:50:26.596724  5174 battery_inner.cpp:286] 2, 87, 26810, 28400, 0, 26
I0821 15:50:27.596397  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:27.596489  5174 battery_inner.cpp:286] 1, 87, 26833, 29230, 0, 28
I0821 15:50:27.596514  5174 battery_inner.cpp:286] 2, 87, 26810, 28410, 0, 26
I0821 15:50:28.596462  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:28.596508  5174 battery_inner.cpp:286] 1, 87, 26834, 29240, 0, 28
I0821 15:50:28.596534  5174 battery_inner.cpp:286] 2, 87, 26811, 28430, 0, 26
I0821 15:50:29.596534  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:29.596642  5174 battery_inner.cpp:286] 1, 87, 26835, 29230, 0, 28
I0821 15:50:29.596668  5174 battery_inner.cpp:286] 2, 87, 26811, 28400, 0, 26
I0821 15:50:30.596418  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:30.596537  5174 battery_inner.cpp:286] 1, 87, 26835, 29220, 0, 28
I0821 15:50:30.596546  5174 battery_inner.cpp:286] 2, 87, 26812, 28430, 0, 26
I0821 15:50:31.596433  5174 battery_inner.cpp:286] 0, 87, 268, 2870, 0, 27
I0821 15:50:31.596557  5174 battery_inner.cpp:286] 1, 87, 26835, 29220, 0, 28
I0821 15:50:31.596571  5174 battery_inner.cpp:286] 2, 87, 26812, 28390, 0, 26
I0821 15:50:32.596534  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:32.596666  5174 battery_inner.cpp:286] 1, 87, 26835, 29220, 0, 28
I0821 15:50:32.596674  5174 battery_inner.cpp:286] 2, 87, 26813, 28410, 0, 26
I0821 15:50:33.596437  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:33.596529  5174 battery_inner.cpp:286] 1, 87, 26835, 29260, 0, 28
I0821 15:50:33.596537  5174 battery_inner.cpp:286] 2, 87, 26813, 28420, 0, 26
I0821 15:50:34.596541  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:34.596626  5174 battery_inner.cpp:286] 1, 87, 26836, 29210, 0, 28
I0821 15:50:34.596652  5174 battery_inner.cpp:286] 2, 87, 26814, 28400, 0, 26
I0821 15:50:35.596405  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:35.596499  5174 battery_inner.cpp:286] 1, 87, 26836, 29250, 0, 28
I0821 15:50:35.596511  5174 battery_inner.cpp:286] 2, 87, 26813, 28410, 0, 26
I0821 15:50:36.596472  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:36.596530  5174 battery_inner.cpp:286] 1, 87, 26836, 29230, 0, 28
I0821 15:50:36.596539  5174 battery_inner.cpp:286] 2, 87, 26814, 28420, 0, 26
I0821 15:50:37.596825  5174 battery_inner.cpp:286] 0, 87, 268, 2870, 0, 27
I0821 15:50:37.596885  5174 battery_inner.cpp:286] 1, 87, 26837, 29210, 0, 28
I0821 15:50:37.596892  5174 battery_inner.cpp:286] 2, 87, 26814, 28390, 0, 26
I0821 15:50:38.596508  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:38.596535  5174 battery_inner.cpp:286] 1, 87, 26837, 29250, 0, 28
I0821 15:50:38.596542  5174 battery_inner.cpp:286] 2, 87, 26815, 28420, 0, 26
I0821 15:50:39.596369  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:39.596499  5174 battery_inner.cpp:286] 1, 87, 26837, 29240, 0, 28
I0821 15:50:39.596513  5174 battery_inner.cpp:286] 2, 87, 26815, 28430, 0, 26
I0821 15:50:40.596437  5174 battery_inner.cpp:286] 0, 87, 268, 2870, 0, 27
I0821 15:50:40.596549  5174 battery_inner.cpp:286] 1, 87, 26837, 29220, 0, 28
I0821 15:50:40.596563  5174 battery_inner.cpp:286] 2, 87, 26814, 28390, 0, 26
I0821 15:50:41.596375  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:41.596504  5174 battery_inner.cpp:286] 1, 87, 26838, 29240, 0, 28
I0821 15:50:41.596518  5174 battery_inner.cpp:286] 2, 87, 26815, 28430, 0, 26
I0821 15:50:42.596477  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:42.596607  5174 battery_inner.cpp:286] 1, 87, 26837, 29240, 0, 28
I0821 15:50:42.596634  5174 battery_inner.cpp:286] 2, 88, 26815, 28410, 0, 26
I0821 15:50:43.596351  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:43.596509  5174 battery_inner.cpp:286] 1, 87, 26838, 29240, 0, 28
I0821 15:50:43.596524  5174 battery_inner.cpp:286] 2, 88, 26816, 28400, 0, 26
I0821 15:50:44.596537  5174 battery_inner.cpp:269] ID, Level(%), Voltage(mV), ChargeCurrent(mA), DischargeCurrent(mA), Temperature(C)
I0821 15:50:44.598315  5174 battery_inner.cpp:271] Serial Number: 20220811001005, 20220811001005
I0821 15:50:44.598400  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:44.598415  5174 battery_inner.cpp:286] 1, 87, 26839, 29250, 0, 28
I0821 15:50:44.598421  5174 battery_inner.cpp:286] 2, 88, 26816, 28410, 0, 26
I0821 15:50:45.596388  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:45.596501  5174 battery_inner.cpp:286] 1, 87, 26839, 29220, 0, 28
I0821 15:50:45.596518  5174 battery_inner.cpp:286] 2, 88, 26816, 28420, 0, 26
I0821 15:50:46.596407  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:46.596479  5174 battery_inner.cpp:286] 1, 87, 26839, 29250, 0, 28
I0821 15:50:46.596488  5174 battery_inner.cpp:286] 2, 88, 26816, 28410, 0, 26
I0821 15:50:47.596647  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:47.596762  5174 battery_inner.cpp:286] 1, 87, 26840, 29230, 0, 28
I0821 15:50:47.596771  5174 battery_inner.cpp:286] 2, 88, 26816, 28420, 0, 26
I0821 15:50:48.596443  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:48.596578  5174 battery_inner.cpp:286] 1, 87, 26840, 29230, 0, 28
I0821 15:50:48.596607  5174 battery_inner.cpp:286] 2, 88, 26816, 28420, 0, 26
I0821 15:50:49.596496  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:49.596613  5174 battery_inner.cpp:286] 1, 87, 26840, 29230, 0, 28
I0821 15:50:49.596623  5174 battery_inner.cpp:286] 2, 88, 26817, 28420, 0, 26
I0821 15:50:50.596374  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:50.596567  5174 battery_inner.cpp:286] 1, 87, 26839, 29220, 0, 28
I0821 15:50:50.596612  5174 battery_inner.cpp:286] 2, 88, 26817, 28410, 0, 26
I0821 15:50:51.596465  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:51.596576  5174 battery_inner.cpp:286] 1, 87, 26840, 29200, 0, 28
I0821 15:50:51.596585  5174 battery_inner.cpp:286] 2, 88, 26817, 28400, 0, 26
I0821 15:50:52.596448  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:52.596567  5174 battery_inner.cpp:286] 1, 87, 26840, 29230, 0, 28
I0821 15:50:52.596596  5174 battery_inner.cpp:286] 2, 88, 26817, 28410, 0, 26
I0821 15:50:53.596591  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:53.596755  5174 battery_inner.cpp:286] 1, 87, 26841, 29220, 0, 28
I0821 15:50:53.596786  5174 battery_inner.cpp:286] 2, 88, 26817, 28400, 0, 26
I0821 15:50:54.596541  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:54.596684  5174 battery_inner.cpp:286] 1, 87, 26841, 29230, 0, 28
I0821 15:50:54.596699  5174 battery_inner.cpp:286] 2, 88, 26818, 28410, 0, 26
I0821 15:50:55.596498  5174 battery_inner.cpp:286] 0, 87, 268, 2880, 0, 27
I0821 15:50:55.596597  5174 battery_inner.cpp:286] 1, 87, 26841, 29230, 0, 28
I0821 15:50:55.596623  5174 battery_inner.cpp:286] 2, 88, 26818, 28400, 0, 26
I0821 15:50:56.596370  5174 battery_inner.cpp:286] 0, 88, 268, 2870, 0, 27
I0821 15:50:56.596475  5174 battery_inner.cpp:286] 1, 87, 26842, 29240, 0, 28
I0821 15:50:56.596501  5174 battery_inner.cpp:286] 2, 88, 26818, 28390, 0, 26
I0821 15:50:57.596482  5174 battery_inner.cpp:286] 0, 88, 268, 2870, 0, 27
I0821 15:50:57.597362  5174 battery_inner.cpp:286] 1, 87, 26841, 29200, 0, 28
I0821 15:50:57.597376  5174 battery_inner.cpp:286] 2, 88, 26818, 28380, 0, 26
I0821 15:50:58.596477  5174 battery_inner.cpp:286] 0, 88, 268, 2870, 0, 27
I0821 15:50:58.596565  5174 battery_inner.cpp:286] 1, 87, 26842, 29220, 0, 28
I0821 15:50:58.596590  5174 battery_inner.cpp:286] 2, 88, 26818, 28390, 0, 26
I0821 15:50:59.596570  5174 battery_inner.cpp:286] 0, 88, 268, 2880, 0, 27
I0821 15:50:59.596722  5174 battery_inner.cpp:286] 1, 87, 26842, 29220, 0, 28
I0821 15:50:59.596736  5174 battery_inner.cpp:286] 2, 88, 26819, 28400, 0, 26
I0821 15:51:00.596439  5174 battery_inner.cpp:286] 0, 88, 268, 2870, 0, 27
I0821 15:51:00.596532  5174 battery_inner.cpp:286] 1, 87, 26841, 29210, 0, 28
I0821 15:51:00.596557  5174 battery_inner.cpp:286] 2, 88, 26818, 28380, 0, 26
I0821 15:51:01.596369  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:01.596532  5174 battery_inner.cpp:286] 1, 87, 26840, 29190, 0, 28
I0821 15:51:01.596546  5174 battery_inner.cpp:286] 2, 88, 26818, 28370, 0, 26
I0821 15:51:02.596480  5174 battery_inner.cpp:286] 0, 88, 268, 2870, 0, 27
I0821 15:51:02.596577  5174 battery_inner.cpp:286] 1, 87, 26841, 29190, 0, 28
I0821 15:51:02.596632  5174 battery_inner.cpp:286] 2, 88, 26819, 28380, 0, 26
I0821 15:51:03.596468  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:03.596594  5174 battery_inner.cpp:286] 1, 87, 26840, 29170, 0, 28
I0821 15:51:03.596609  5174 battery_inner.cpp:286] 2, 88, 26818, 28350, 0, 26
I0821 15:51:04.596457  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:04.596585  5174 battery_inner.cpp:286] 1, 87, 26841, 29170, 0, 28
I0821 15:51:04.596622  5174 battery_inner.cpp:286] 2, 88, 26818, 28350, 0, 26
I0821 15:51:05.596354  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:05.596522  5174 battery_inner.cpp:286] 1, 87, 26841, 29170, 0, 28
I0821 15:51:05.596551  5174 battery_inner.cpp:286] 2, 88, 26818, 28340, 0, 26
I0821 15:51:06.596513  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:06.596565  5174 battery_inner.cpp:286] 1, 87, 26841, 29190, 0, 28
I0821 15:51:06.596575  5174 battery_inner.cpp:286] 2, 88, 26818, 28360, 0, 26
I0821 15:51:07.596410  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:07.596460  5174 battery_inner.cpp:286] 1, 87, 26841, 29170, 0, 28
I0821 15:51:07.596472  5174 battery_inner.cpp:286] 2, 88, 26818, 28350, 0, 26
I0821 15:51:08.596422  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:08.596488  5174 battery_inner.cpp:286] 1, 87, 26839, 29150, 0, 28
I0821 15:51:08.596500  5174 battery_inner.cpp:286] 2, 88, 26816, 28310, 0, 26
I0821 15:51:09.596664  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:09.597265  5174 battery_inner.cpp:286] 1, 87, 26841, 29150, 0, 28
I0821 15:51:09.597280  5174 battery_inner.cpp:286] 2, 88, 26818, 28330, 0, 26
I0821 15:51:10.596351  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:10.596443  5174 battery_inner.cpp:286] 1, 88, 26840, 29110, 0, 28
I0821 15:51:10.596460  5174 battery_inner.cpp:286] 2, 88, 26817, 28310, 0, 26
I0821 15:51:11.596457  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:11.596565  5174 battery_inner.cpp:286] 1, 88, 26840, 29110, 0, 28
I0821 15:51:11.596590  5174 battery_inner.cpp:286] 2, 88, 26817, 28300, 0, 26
I0821 15:51:12.596448  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:12.596494  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:12.596504  5174 battery_inner.cpp:286] 2, 88, 26818, 28320, 0, 26
I0821 15:51:13.596382  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:13.596455  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:13.596465  5174 battery_inner.cpp:286] 2, 88, 26819, 28330, 0, 26
I0821 15:51:14.596498  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:14.596593  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:14.596618  5174 battery_inner.cpp:286] 2, 88, 26818, 28340, 0, 26
I0821 15:51:15.596516  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:15.596567  5174 battery_inner.cpp:286] 1, 88, 26842, 29150, 0, 28
I0821 15:51:15.596578  5174 battery_inner.cpp:286] 2, 88, 26819, 28340, 0, 26
I0821 15:51:16.596505  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:16.596585  5174 battery_inner.cpp:286] 1, 88, 26842, 29150, 0, 28
I0821 15:51:16.596593  5174 battery_inner.cpp:286] 2, 88, 26819, 28350, 0, 26
I0821 15:51:17.596439  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:17.596547  5174 battery_inner.cpp:286] 1, 88, 26842, 29150, 0, 28
I0821 15:51:17.596562  5174 battery_inner.cpp:286] 2, 88, 26819, 28340, 0, 26
I0821 15:51:18.596354  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:18.596451  5174 battery_inner.cpp:286] 1, 88, 26841, 29110, 0, 28
I0821 15:51:18.596541  5174 battery_inner.cpp:286] 2, 88, 26818, 28290, 0, 26
I0821 15:51:19.596307  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:19.596412  5174 battery_inner.cpp:286] 1, 88, 26841, 29110, 0, 28
I0821 15:51:19.596442  5174 battery_inner.cpp:286] 2, 88, 26818, 28300, 0, 26
I0821 15:51:20.596362  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:20.596505  5174 battery_inner.cpp:286] 1, 88, 26842, 29150, 0, 28
I0821 15:51:20.596519  5174 battery_inner.cpp:286] 2, 88, 26819, 28320, 0, 26
I0821 15:51:21.596513  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:21.596633  5174 battery_inner.cpp:286] 1, 88, 26841, 29150, 0, 28
I0821 15:51:21.596660  5174 battery_inner.cpp:286] 2, 88, 26819, 28340, 0, 26
I0821 15:51:22.596458  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:22.596724  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:22.596741  5174 battery_inner.cpp:286] 2, 88, 26819, 28320, 0, 26
I0821 15:51:23.596503  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:23.596629  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:23.596657  5174 battery_inner.cpp:286] 2, 88, 26819, 28320, 0, 26
I0821 15:51:24.596567  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:24.596681  5174 battery_inner.cpp:286] 1, 88, 26842, 29150, 0, 28
I0821 15:51:24.596714  5174 battery_inner.cpp:286] 2, 88, 26819, 28340, 0, 26
I0821 15:51:25.596370  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:25.596524  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:25.596572  5174 battery_inner.cpp:286] 2, 88, 26818, 28330, 0, 26
I0821 15:51:26.596410  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:26.596514  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:26.596540  5174 battery_inner.cpp:286] 2, 88, 26819, 28330, 0, 26
I0821 15:51:27.596400  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:27.596479  5174 battery_inner.cpp:286] 1, 88, 26842, 29150, 0, 28
I0821 15:51:27.596506  5174 battery_inner.cpp:286] 2, 88, 26819, 28330, 0, 26
I0821 15:51:28.596431  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:28.596532  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:28.596546  5174 battery_inner.cpp:286] 2, 88, 26819, 28330, 0, 26
I0821 15:51:29.596390  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:29.596503  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:29.596516  5174 battery_inner.cpp:286] 2, 88, 26819, 28300, 0, 26
I0821 15:51:30.596443  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:30.596812  5174 battery_inner.cpp:286] 1, 88, 26842, 29140, 0, 28
I0821 15:51:30.596841  5174 battery_inner.cpp:286] 2, 88, 26820, 28350, 0, 26
I0821 15:51:31.596398  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:31.596436  5174 battery_inner.cpp:286] 1, 88, 26843, 29160, 0, 28
I0821 15:51:31.596446  5174 battery_inner.cpp:286] 2, 88, 26820, 28340, 0, 26
I0821 15:51:32.596369  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:32.596541  5174 battery_inner.cpp:286] 1, 88, 26843, 29170, 0, 28
I0821 15:51:32.596556  5174 battery_inner.cpp:286] 2, 88, 26820, 28350, 0, 26
I0821 15:51:33.596352  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:33.596383  5174 battery_inner.cpp:286] 1, 88, 26843, 29150, 0, 28
I0821 15:51:33.596390  5174 battery_inner.cpp:286] 2, 88, 26819, 28350, 0, 26
I0821 15:51:34.596408  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:34.596709  5174 battery_inner.cpp:286] 1, 88, 26844, 29160, 0, 28
I0821 15:51:34.596725  5174 battery_inner.cpp:286] 2, 88, 26819, 28340, 0, 26
I0821 15:51:35.596421  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:35.596488  5174 battery_inner.cpp:286] 1, 88, 26843, 29160, 0, 28
I0821 15:51:35.596499  5174 battery_inner.cpp:286] 2, 88, 26820, 28350, 0, 26
I0821 15:51:36.596357  5174 battery_inner.cpp:286] 0, 88, 268, 2860, 0, 27
I0821 15:51:36.596482  5174 battery_inner.cpp:286] 1, 88, 26843, 29170, 0, 28
